filename,num_distractors,size,colourbin,selected_cell,actual_cell,correct,selected_response
image_70.png,46,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_71.png,0,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_72.png,48,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_73.png,36,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_74.png,21,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_75.png,7,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_76.png,44,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_77.png,1,20,0.0,"(2, 1)","(2, 1)",True,"Cell (2,1)"
image_78.png,46,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_79.png,55,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_80.png,64,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_81.png,42,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_82.png,52,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_83.png,20,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_84.png,93,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_85.png,16,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_86.png,47,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_87.png,44,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_88.png,4,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_89.png,45,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_90.png,65,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_91.png,13,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_92.png,77,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_93.png,59,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_94.png,79,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_95.png,31,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_96.png,29,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_97.png,54,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_98.png,37,20,0.0,"(2, 3)","(1, 1)",False,"Cell (2,3)"
image_99.png,40,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_100.png,33,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_101.png,56,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_102.png,38,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_103.png,26,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_104.png,44,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_105.png,32,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_106.png,80,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_107.png,75,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_108.png,4,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_109.png,72,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_110.png,74,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_111.png,28,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_112.png,63,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_113.png,68,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_114.png,34,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_115.png,27,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_116.png,1,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_117.png,76,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_118.png,40,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_119.png,66,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_120.png,7,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_121.png,15,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_122.png,59,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_123.png,47,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_124.png,63,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_125.png,85,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_126.png,35,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_127.png,14,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_128.png,12,20,0.0,"(2, 1)","(1, 1)",False,"Cell (2,1)"
image_129.png,72,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_130.png,14,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_131.png,27,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_132.png,9,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_133.png,74,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_134.png,22,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_135.png,66,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_136.png,92,20,0.0,"(2, 3)","(2, 2)",False,"Cell (2,3)"
image_137.png,22,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_138.png,27,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_139.png,43,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_140.png,1,20,0.0,"(2, 1)","(2, 1)",True,"Cell (2,1)"
image_141.png,18,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_142.png,80,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_143.png,72,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_144.png,41,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_145.png,72,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_146.png,63,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_147.png,70,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_148.png,59,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_149.png,32,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_150.png,68,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_151.png,33,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_152.png,31,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_153.png,44,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_154.png,51,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_155.png,73,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_156.png,44,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_157.png,77,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_158.png,14,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_159.png,44,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_160.png,3,20,0.0,"(2, 1)","(2, 1)",True,"Cell (2,1)"
image_161.png,39,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_162.png,5,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_163.png,49,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_164.png,3,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_165.png,11,20,0.0,"(1, 2)","(1, 1)",False,"Cell (1,2)"
image_166.png,82,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_167.png,11,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_168.png,75,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_169.png,61,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_170.png,18,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_171.png,77,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_172.png,60,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_173.png,46,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_174.png,41,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_175.png,92,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_176.png,92,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_177.png,71,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_178.png,32,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_179.png,63,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_180.png,40,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_181.png,59,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_182.png,56,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_183.png,69,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_184.png,63,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_185.png,25,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_186.png,46,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_187.png,94,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_188.png,99,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_189.png,78,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_190.png,4,20,0.0,"(2, 1)","(2, 2)",False,"Cell (2,1)"
image_191.png,69,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_192.png,61,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_193.png,32,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_194.png,58,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_195.png,98,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_196.png,51,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_197.png,73,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_198.png,89,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_199.png,4,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_200.png,5,20,0.0,"(2, 1)","(1, 1)",False,"Cell (2,1)"
image_201.png,33,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_202.png,88,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_203.png,9,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_204.png,64,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_205.png,92,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_206.png,9,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_207.png,80,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_208.png,32,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_209.png,87,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_210.png,5,20,0.0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_211.png,75,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_212.png,41,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_213.png,25,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_214.png,38,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_215.png,26,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_216.png,41,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_217.png,55,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_218.png,51,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_219.png,95,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_220.png,60,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_221.png,52,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_222.png,57,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_223.png,67,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_224.png,88,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_225.png,64,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_226.png,99,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_227.png,17,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_228.png,80,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_229.png,63,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_230.png,1,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_231.png,27,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_232.png,26,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_233.png,14,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_234.png,78,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_235.png,11,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_236.png,5,20,0.0,"(1, 1)","(2, 2)",False,"Cell (1,1)"
image_237.png,26,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_238.png,71,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_239.png,99,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_240.png,88,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_241.png,29,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_242.png,81,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_243.png,66,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_244.png,77,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_245.png,82,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_246.png,68,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_247.png,0,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_248.png,97,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_249.png,57,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_250.png,69,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_251.png,49,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_252.png,57,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_253.png,88,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_254.png,82,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_255.png,67,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_256.png,90,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_257.png,24,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_258.png,34,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_259.png,33,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_260.png,60,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_261.png,92,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_262.png,60,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_263.png,70,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_264.png,63,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_265.png,71,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_266.png,24,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_267.png,46,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_268.png,24,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_269.png,87,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_270.png,82,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_271.png,96,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_272.png,8,20,0.0,"(1, 2)","(1, 1)",False,"Cell (1,2)"
image_273.png,16,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_274.png,8,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_275.png,53,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_276.png,71,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_277.png,11,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_278.png,88,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_279.png,56,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_280.png,68,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_281.png,29,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_282.png,90,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_283.png,73,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_284.png,93,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_285.png,96,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_286.png,28,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_287.png,68,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_288.png,40,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_289.png,14,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_290.png,69,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_291.png,82,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_292.png,60,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_293.png,96,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_294.png,2,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_295.png,88,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_296.png,22,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_297.png,49,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_298.png,19,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_299.png,42,20,0.0,"(1, 2)","(1, 2)",True,"Cell (1,2)"
image_300.png,65,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_301.png,85,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_302.png,73,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_303.png,17,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_304.png,67,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_305.png,85,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_306.png,23,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_307.png,24,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_308.png,88,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_309.png,83,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_310.png,43,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_311.png,72,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_312.png,30,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_313.png,97,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_314.png,17,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_315.png,39,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_316.png,93,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_317.png,34,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_318.png,50,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_319.png,70,20,0.0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_320.png,81,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_321.png,0,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_322.png,87,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_323.png,95,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_324.png,10,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_325.png,38,20,0.0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_326.png,48,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_327.png,50,20,0.0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_328.png,71,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_329.png,75,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_330.png,63,20,0.0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
