filename,num_distractors,size,colourbin,selected_cell,actual_cell,correct,selected_response
image_177.png,1,30,0,"(200, 200)","(2, 1)",False,"(200, 200)"
image_178.png,17,30,0,"(360, 150)","(1, 2)",False,"(360, 150)."
image_179.png,9,30,0,"(270, 230)","(1, 2)",False,"(270, 230)"
image_180.png,49,30,0,"(192, 215)","(2, 2)",False,"(192, 215)"
image_181.png,1,30,0,"(190, 210)","(1, 2)",False,"(190, 210)"
image_182.png,8,30,0,"(290, 190)","(1, 1)",False,"(290, 190)"
image_183.png,15,30,0,"(284, 194)","(2, 2)",False,"(284, 194)."
image_184.png,33,30,0,"(242, 270)","(1, 2)",False,"(242, 270)"
image_185.png,2,30,0,"(360, 280)","(2, 2)",False,"(360, 280)"
image_186.png,13,30,0,"(200, 150)","(1, 1)",False,"(200, 150)"
image_187.png,22,30,0,"(240, 330)","(2, 2)",False,"(240, 330)"
image_188.png,33,30,0,"(350, 75)","(2, 1)",False,"(350, 75)"
image_189.png,8,30,0,"(220, 170)","(1, 1)",False,"(220, 170)"
image_190.png,2,30,0,"(190, 90)","(1, 1)",False,"(190, 90)"
image_191.png,34,30,0,"(150, 250)","(1, 2)",False,"(150, 250)"
image_192.png,1,30,0,"(180, 270)","(2, 1)",False,"(180, 270)."
image_193.png,25,30,0,"(215, 115)","(2, 1)",False,"(215, 115)"
image_194.png,15,30,0,"(186, 174)","(1, 1)",False,"(186, 174)"
image_195.png,25,30,0,"(250, 135)","(1, 1)",False,"(250, 135)"
image_196.png,37,30,0,"(250, 240)","(1, 2)",False,"(250, 240)."
image_197.png,6,30,0,"(235, 170)","(2, 1)",False,"(235, 170)."
image_198.png,10,30,0,"(220, 130)","(2, 1)",False,"(220, 130)"
image_199.png,29,30,0,"(310, 180)","(1, 2)",False,"(310, 180)."
image_200.png,25,30,0,"(260, 225)","(2, 2)",False,"(260, 225)"
image_201.png,5,30,0,"(240, 260)","(1, 1)",False,"(240, 260)"
image_202.png,9,30,0,"(170, 250)","(1, 2)",False,"(170, 250)"
image_203.png,15,30,0,"(215, 215)","(2, 1)",False,"(215, 215)"
image_204.png,48,30,0,"(220, 240)","(1, 2)",False,"(220, 240). 

This estimate is based on the assumption that the larger circle is roughly in the middle of the image and that it is"
image_205.png,4,30,0,"(260, 120)","(2, 2)",False,"(260, 120)"
image_206.png,12,30,0,"(190, 220)","(2, 1)",False,"(190, 220)"
image_207.png,23,30,0,"(240, 115)","(1, 2)",False,"(240, 115)."
image_208.png,34,30,0,"(270, 130)","(1, 2)",False,"(270, 130)"
image_209.png,19,30,0,"(350, 220)","(1, 1)",False,"(350, 220)"
image_210.png,34,30,0,"(285, 250)","(2, 2)",False,"(285, 250)"
image_211.png,50,30,0,"(198, 87)","(1, 1)",False,"(198, 87)"
image_212.png,9,30,0,"(297, 136)","(1, 1)",False,"(297, 136)."
image_213.png,22,30,0,"(220, 210)","(2, 2)",False,"(220, 210)"
image_214.png,36,30,0,"(220, 100)","(2, 2)",False,"(220, 100)"
image_215.png,34,30,0,"(245, 234)","(1, 2)",False,"(245, 234)"
image_216.png,35,30,0,"(240, 225)","(1, 1)",False,"(240, 225)"
image_217.png,0,30,0,"(200, 100)","(2, 1)",False,"(200, 100)."
image_218.png,15,30,0,"(210, 185)","(1, 2)",False,"(210, 185)"
image_219.png,19,30,0,"(250, 150)","(1, 2)",False,"(250, 150). 

This is my best estimate based on the image. The larger circle appears to be located roughly in the middle of the"
image_220.png,19,30,0,"(175, 240)","(2, 1)",False,"(175, 240). 

The image shows a group of green circles of various sizes. The largest circle appears to be located at the center of"
image_221.png,41,30,0,"(250, 150)","(1, 1)",False,"(250, 150)"
image_222.png,8,30,0,"(230, 270)","(2, 1)",False,"(230, 270)"
image_223.png,40,30,0,"(225, 195)","(1, 2)",False,"(225, 195)"
image_224.png,18,30,0,"(225, 225)","(2, 2)",False,"(225, 225)"
image_225.png,34,30,0,"(340, 220)","(2, 1)",False,"(340, 220)"
image_226.png,32,30,0,"(235, 282)","(2, 2)",False,"(235, 282)"
image_227.png,8,30,0,"(250, 195)","(2, 2)",False,"(250, 195)"
image_228.png,9,30,0,"(320, 180)","(1, 2)",False,"(320, 180)"
image_229.png,3,30,0,"(210, 220)","(2, 2)",False,"(210, 220)"
image_230.png,36,30,0,"(235, 310)","(2, 1)",False,"(235, 310)"
image_231.png,32,30,0,"(225, 180)","(2, 1)",False,"(225, 180)."
image_232.png,8,30,0,"(297, 202)","(1, 2)",False,"(297, 202)"
image_233.png,45,30,0,"(220, 130)","(1, 1)",False,"(220, 130)"
image_234.png,43,30,0,"(185, 86)","(2, 1)",False,"(185, 86)"
image_235.png,16,30,0,"(300, 200)","(1, 1)",False,"(300, 200)"
image_236.png,48,30,0,"(235, 170)","(1, 1)",False,"(235, 170)"
image_237.png,50,30,0,"(200, 200)","(2, 1)",False,"(200, 200)"
image_238.png,6,30,0,"(265, 70)","(1, 2)",False,"(265, 70)"
image_239.png,48,30,0,"(170, 180)","(1, 1)",False,"(170, 180)"
image_240.png,36,30,0,"(190, 200)","(1, 1)",False,"(190, 200)"
image_241.png,30,30,0,"(250, 150)","(1, 2)",False,"(250, 150)"
image_242.png,50,30,0,"(233, 225)","(1, 2)",False,"(233, 225). 

The larger circle is located in the center of the image, and its radius is approximately 15 pixels."
image_243.png,5,30,0,"(340, 200)","(1, 2)",False,"(340, 200)"
image_244.png,48,30,0,"(270, 240)","(2, 2)",False,"(270, 240)."
image_245.png,36,30,0,"(235, 100)","(2, 1)",False,"(235, 100)"
image_246.png,20,30,0,"(240, 100)","(1, 1)",False,"(240, 100)"
image_247.png,6,30,0,"(240, 180)","(1, 2)",False,"(240, 180)"
image_248.png,46,30,0,"(210, 220)","(2, 2)",False,"(210, 220)"
image_249.png,4,30,0,"(280, 210)","(1, 2)",False,"(280, 210)"
image_250.png,28,30,0,"(270, 210)","(1, 2)",False,"(270, 210)"
image_251.png,2,30,0,"(350, 75)","(2, 2)",False,"(350, 75)"
image_252.png,28,30,0,"(310, 215)","(1, 1)",False,"(310, 215)"
image_253.png,29,30,0,"(235, 240)","(2, 2)",False,"(235, 240). 

This is my best guess. There are many other circles in the image, and it is difficult to tell which one"
image_254.png,38,30,0,"(330, 130)","(2, 1)",False,"(330, 130)"
image_255.png,25,30,0,"(240, 240)","(1, 2)",False,"(240, 240)"
image_256.png,34,30,0,"(280, 170)","(1, 1)",False,"(280, 170)"
image_257.png,41,30,0,"(250, 200)","(2, 1)",False,"(250, 200)"
image_258.png,26,30,0,"(150, 225)","(2, 1)",False,"(150, 225)"
image_259.png,30,30,0,"(222, 220)","(1, 1)",False,"(222, 220)"
image_260.png,16,30,0,"(175, 260)","(2, 1)",False,"(175, 260). 

The larger circle is located at the coordinates (175, 260) in the image."
image_261.png,0,30,0,"(200, 250)","(2, 1)",False,"(200, 250)"
image_262.png,0,30,0,"(300, 70)","(1, 1)",False,"(300, 70)"
image_263.png,29,30,0,"(250, 275)","(2, 2)",False,"(250, 275)"
image_264.png,18,30,0,"(245, 150)","(1, 2)",False,"(245, 150)"
image_265.png,17,30,0,"(170, 215)","(2, 2)",False,"(170, 215)"
image_266.png,3,30,0,"(240, 180)","(1, 1)",False,"(240, 180)"
image_267.png,14,30,0,"(237, 224)","(2, 2)",False,"(237, 224)"
image_268.png,40,30,0,"(240, 250)","(2, 1)",False,"(240, 250). 

The image has 400x400 pixels, and the origin is in the top-left corner. The larger circle appears"
image_269.png,35,30,0,"(220, 195)","(1, 2)",False,"(220, 195)"
image_270.png,35,30,0,"(250, 165)","(1, 1)",False,"(250, 165)"
image_271.png,28,30,0,"(270, 250)","(1, 2)",False,"(270, 250)"
image_272.png,50,30,0,"(190, 190)","(2, 2)",False,"(190, 190)"
image_273.png,33,30,0,"(233, 233)","(2, 2)",False,"(233, 233)"
image_274.png,23,30,0,"(230, 180)","(1, 2)",False,"(230, 180)"
image_275.png,42,30,0,"(275, 195)","(2, 1)",False,"(275, 195)."
image_276.png,33,30,0,"(193, 64)","(1, 1)",False,"(193, 64)"
image_277.png,13,30,0,"(360, 120)","(2, 1)",False,"(360, 120)"
image_278.png,42,30,0,"(250, 275)","(2, 1)",False,"(250, 275)"
image_279.png,13,30,0,"(193, 80)","(1, 1)",False,"(193, 80). 

This estimate was made by finding the average of the x-coordinates of the top and bottom centers of the larger circle"
image_280.png,13,30,0,"(255, 275)","(2, 2)",False,"(255, 275)"
image_281.png,16,30,0,"(250, 230)","(1, 2)",False,"(250, 230)."
image_282.png,43,30,0,"(240, 180)","(1, 2)",False,"(240, 180)"
image_283.png,42,30,0,"(250, 150)","(2, 1)",False,"(250, 150)"
image_284.png,49,30,0,"(230, 105)","(2, 1)",False,"(230, 105)."
image_285.png,47,30,0,"(222, 242)","(2, 1)",False,"(222, 242)"
image_286.png,41,30,0,"(275, 225)","(2, 2)",False,"(275, 225)"
image_287.png,46,30,0,"(230, 240)","(2, 1)",False,"(230, 240). 

This is my best estimate, but I'm uncertain because the image is too pixelated."
image_288.png,28,30,0,"(160, 165)","(1, 2)",False,"(160, 165)"
image_289.png,5,30,0,"(230, 140)","(1, 2)",False,"(230, 140)"
image_290.png,1,30,0,"(294, 104)","(1, 1)",False,"(294, 104)"
image_291.png,18,30,0,"(297, 151)","(2, 1)",False,"(297, 151)"
image_292.png,7,30,0,"(250, 275)","(2, 1)",False,"(250, 275)"
image_293.png,32,30,0,"(240, 240)","(2, 2)",False,"(240, 240)."
image_294.png,16,30,0,"(310, 170)","(1, 2)",False,"(310, 170)"
image_295.png,48,30,0,"(200, 140)","(1, 2)",False,"(200, 140)."
image_296.png,21,30,0,"(295, 102)","(1, 1)",False,"(295, 102)"
image_297.png,44,30,0,"(160, 270)","(1, 1)",False,"(160, 270). 

The image contains a large number of red circles. One of the circles is significantly larger than the others. After analyzing"
image_298.png,42,30,0,"(192, 193)","(1, 1)",False,"(192, 193)."
image_299.png,17,30,0,"(240, 100)","(2, 2)",False,"(240, 100)"
image_300.png,0,30,0,"(200, 200)","(1, 2)",False,"(200, 200)"
image_301.png,11,30,0,"(240, 75)","(2, 2)",False,"(240, 75). 

Based on the image, the larger circle appears to be located at the coordinates (240, 75). This estimate"
image_302.png,31,30,0,"(325, 220)","(1, 2)",False,"(325, 220)"
image_303.png,47,30,0,"(170, 110)","(2, 2)",False,"(170, 110). 

The image is 400x400 pixels large, and the origin (0,0) is in the top left"
image_304.png,15,30,0,"(220, 155)","(2, 1)",False,"(220, 155)."
image_305.png,33,30,0,"(287, 233)","(2, 2)",False,"(287, 233)"
image_306.png,45,30,0,"(240, 120)","(1, 1)",False,"(240, 120)"
image_307.png,15,30,0,"(380, 200)","(1, 1)",False,"(380, 200)"
image_308.png,19,30,0,"(240, 195)","(2, 1)",False,"(240, 195)"
image_309.png,1,30,0,"(300, 70)","(2, 2)",False,"(300, 70)"
image_310.png,40,30,0,"(230, 150)","(1, 1)",False,"(230, 150)"
image_311.png,13,30,0,"(290, 240)","(1, 2)",False,"(290, 240)"
image_312.png,46,30,0,"(192, 144)","(2, 1)",False,"(192, 144)"
image_313.png,20,30,0,"(240, 180)","(2, 1)",False,"(240, 180)"
image_314.png,29,30,0,"(185, 250)","(2, 2)",False,"(185, 250)."
image_315.png,48,30,0,"(198, 299)","(2, 1)",False,"(198, 299)"
image_316.png,28,30,0,"(193, 74)","(2, 1)",False,"(193, 74)"
image_317.png,7,30,0,"(325, 240)","(1, 2)",False,"(325, 240)."
image_318.png,4,30,0,"(340, 300)","(2, 1)",False,"(340, 300). 

I'm 90% certain that the coordinates of the larger circle are (340, 300)."
image_319.png,4,30,0,"(295, 215)","(2, 2)",False,"(295, 215)"
image_320.png,13,30,0,"(170, 180)","(2, 1)",False,"(170, 180)"
image_321.png,44,30,0,"(199, 79)","(1, 2)",False,"(199, 79)"
image_322.png,19,30,0,"(320, 220)","(2, 1)",False,"(320, 220)"
image_323.png,1,30,0,"(245, 200)","(1, 1)",False,"(245, 200)."
image_324.png,24,30,0,"(280, 180)","(1, 2)",False,"(280, 180)."
image_325.png,5,30,0,"(297, 239)","(1, 2)",False,"(297, 239)"
image_326.png,35,30,0,"(195, 75)","(1, 1)",False,"(195, 75)."
image_327.png,13,30,0,"(170, 180)","(2, 1)",False,"(170, 180)"
image_328.png,8,30,0,"(230, 280)","(2, 1)",False,"(230, 280)"
image_329.png,36,30,0,"(190, 240)","(1, 2)",False,"(190, 240)"
image_330.png,21,30,0,"(300, 230)","(2, 1)",False,"(300, 230)"
image_331.png,40,30,0,"(190, 240)","(2, 2)",False,"(190, 240)"
image_332.png,30,30,0,"(245, 234)","(2, 2)",False,"(245, 234). 

The image appears to have a circle at this location that is larger than the other circles. The image is 400"
image_333.png,38,30,0,"(240, 275)","(1, 1)",False,"(240, 275)"
image_334.png,47,30,0,"(180, 100)","(1, 2)",False,"(180, 100)"
image_335.png,12,30,0,"(255, 255)","(2, 2)",False,"(255, 255)."
image_336.png,38,30,0,"(240, 160)","(2, 1)",False,"(240, 160)"
image_337.png,49,30,0,"(170, 110)","(1, 1)",False,"(170, 110)"
image_338.png,31,30,0,"(220, 105)","(1, 2)",False,"(220, 105)"
image_339.png,8,30,0,"(300, 150)","(2, 1)",False,"(300, 150)"
image_340.png,1,30,0,"(340, 80)","(1, 1)",False,"(340, 80)."
image_341.png,32,30,0,"(255, 170)","(1, 1)",False,"(255, 170)"
